WKT	thematic	mkey	osmtype	osm_id	lat	lon	amenity	name	name:en	name:fr	operator	operator:type	private	address	addr:housenumber	addr:street	addr:city	building	building:levels	building:material	building:condition	building:status	note	layer	other_tags
"POINT (29.502651 -0.042343)"	Education	amenity=school	n	"1213087381"	-0.042343	29.502651	school	Ecole primaire Vurondo																	"""name""=>""Ecole primaire Vurondo"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"MULTIPOLYGON (((18.4445053 -1.9602573,18.4443444 -1.9606687,18.4439648 -1.9605205,18.4440623 -1.9602711,18.4441917 -1.9603217,18.4442551 -1.9601595,18.4445053 -1.9602573)))"	Education	amenity=school	w	"592866601"	-1.960407	18.444243	school																		"""amenity""=>""school"""
"POINT (29.0268222 -2.2621861)"	Education	amenity=school	n	"1238147592"	-2.262186	29.026822	school	Ecole secondaire Inst Umoja																	"""name""=>""Ecole secondaire Inst Umoja"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/11"""
"MULTIPOLYGON (((29.0859073 -4.0605856,29.0859032 -4.0603906,29.0857286 -4.0603944,29.0857315 -4.0605266,29.0854694 -4.0605322,29.0854389 -4.0609135,29.0857926 -4.0609549,29.0857474 -4.061321,29.086429 -4.0614744,29.0865718 -4.060843,29.0864653 -4.0605737,29.0859073 -4.0605856)))"	Education	amenity=school	w	"311607250"	-4.060897	29.086004	school	Ecole primaire Kalundja																	"""name""=>""Ecole primaire Kalundja"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (15.4181394 -4.4172434)"	Education	amenity=school	n	"4592891488"	-4.417243	15.418139	school	Ecole 22 Septembre																	"""name""=>""Ecole 22 Septembre"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
"POINT (29.7402842 -7.538093)"	Education	amenity=school	n	"1226550754"	-7.538093	29.740284	school	Ecole primaire Inst Lyapenda																	"""name""=>""Ecole primaire Inst Lyapenda"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/08/10"""
"POINT (18.0899386 -0.0814614)"	Education	amenity=school	n	"5810995268"	-0.081461	18.089939	school	EP Rev Yembe				religious													"""name""=>""EP Rev Yembe"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 1"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Wangata"""
"MULTIPOLYGON (((27.8368333 2.4450467,27.8377494 2.4450208,27.8377638 2.4441574,27.8367959 2.4441862,27.8368333 2.4450467)))"	Education	amenity=school	w	"614722522"	2.444597	27.837286	school																		"""amenity""=>""school"""
"POINT (15.3672222 -4.4316456)"	Education	amenity=school	n	"803246740"	-4.431646	15.367222	school	École																	"""name""=>""École"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
"POINT (27.98385 -3.3334667)"	Education	amenity=school	n	"1235017659"	-3.333467	27.98385	school	Ecole primaire Sebe																	"""name""=>""Ecole primaire Sebe"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/17"""
"MULTIPOLYGON (((15.368058 -4.3795271,15.3680682 -4.3794522,15.3684825 -4.3795081,15.3684723 -4.379583,15.368058 -4.3795271)))"	Education	amenity=school	w	"470526434"	-4.379518	15.36827	school											yes							"""amenity""=>""school"", ""building""=>""yes"""
"POINT (27.0163416 -7.8233225)"	Education	amenity=school	n	"1225815822"	-7.823323	27.016342	school	Ecole primaire Kiya I																	"""name""=>""Ecole primaire Kiya I"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (28.4241226 -2.8756783)"	Education	amenity=school	n	"5599235709"	-2.875678	28.424123	school																		"""amenity""=>""school"""
"POINT (29.0726265 -4.1258246)"	Education	amenity=school	n	"5040652724"	-4.125825	29.072627	school	École primaire Mwambango																	"""name""=>""École primaire Mwambango"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Mwambango"""
"POINT (29.329817 0.131383)"	Education	amenity=school	n	"1207686385"	0.131383	29.329817	school	Ecole primaire Teule																	"""name""=>""Ecole primaire Teule"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"MULTIPOLYGON (((29.2017973 0.4614521,29.2014348 0.461166,29.2014228 0.4609568,29.2015623 0.4606027,29.2018989 0.4606162,29.2021658 0.4607905,29.2020713 0.4609663,29.202029 0.4610782,29.2019505 0.4612257,29.2018647 0.4613249,29.2017973 0.4614521)))"	Education	amenity=school	w	"644445963"	0.460976	29.201765	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((15.3375834 -4.3929615,15.3376478 -4.3929762,15.3376247 -4.393077,15.3375603 -4.3930623,15.3375834 -4.3929615)))"	Education	amenity=school	w	"599305840"	-4.393019	15.337604	school	École Sainte Therèse							"69"	Rue Frontière	Kinshasa	school	"1"	brick	average				"""name""=>""École Sainte Therèse"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Rue Frontière"", ""building:levels""=>""1"", ""addr:housenumber""=>""69"", ""building:material""=>""brick"", ""building:condition""=>""average"""
"MULTIPOLYGON (((15.4053552 -4.3985015,15.4061232 -4.3985932,15.4060984 -4.3987661,15.4060239 -4.3991866,15.4053198 -4.3989073,15.4053552 -4.3985015)))"	Education	amenity=school	w	"389537565"	-4.398803	15.405734	school	EP Lokali																	"""name""=>""EP Lokali"", ""amenity""=>""school"""
"POINT (28.8676639 -2.1308972)"	Education	amenity=school	n	"1238147610"	-2.130897	28.867664	school	Ecole secondaire Inst Tchofi																	"""name""=>""Ecole secondaire Inst Tchofi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/25"""
"MULTIPOLYGON (((18.4145559 -1.531695,18.4147421 -1.531613,18.4149164 -1.5320085,18.4147303 -1.5320905,18.4145559 -1.531695)))"	Education	amenity=school	w	"593200519"	-1.531852	18.414736	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((29.5007358 0.7197465,29.5009089 0.71954,29.5014359 0.7188748,29.5018918 0.7192986,29.502368 0.7197358,29.5015942 0.7204304,29.5007358 0.7197465)))"	Education	amenity=school	w	"618261886"	0.719676	29.50154	school	Ecole primaire Tuadibishe																	"""name""=>""Ecole primaire Tuadibishe"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (25.843804 -9.2130131)"	Education	amenity=school	n	"4120580434"	-9.213013	25.843804	school	Ecole Primaire kalunga2															Structure permanente		"""name""=>""Ecole Primaire kalunga2"", ""note""=>""Structure permanente"", ""amenity""=>""school"""
"POINT (29.1414167 -3.1277778)"	Education	amenity=school	n	"1237088352"	-3.127778	29.141417	school	Ecole primaire Biriba																	"""name""=>""Ecole primaire Biriba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (15.4151922 -4.4484938)"	Education	amenity=school	n	"4784548405"	-4.448494	15.415192	school	Ecole Pere Coudrin																	"""name""=>""Ecole Pere Coudrin"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
"POINT (28.6308694 -2.2110889)"	Education	amenity=school	n	"1238147735"	-2.211089	28.630869	school	Ecole secondaire Inst Choloberwa																	"""name""=>""Ecole secondaire Inst Choloberwa"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/17"""
"POINT (29.5042331 0.7092293)"	Education	amenity=school	n	"7060056090"	0.709229	29.504233	school	Institut Babwisi																	"""name""=>""Institut Babwisi"", ""amenity""=>""school"", ""school:FR""=>""secondaire"""
"POINT (28.0141917 -3.4076028)"	Education	amenity=school	n	"1235016219"	-3.407603	28.014192	school	Ecole primaire Tchatela																	"""name""=>""Ecole primaire Tchatela"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/10"""
"POINT (15.3689933 -4.4400983)"	Education	amenity=school	n	"6574947761"	-4.440098	15.368993	school	Ecole Famille							"9"	kikubu	kinshasa	school	"1"	brick					"""name""=>""Ecole Famille"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""kinshasa"", ""addr:street""=>""kikubu"", ""building:levels""=>""1"", ""addr:housenumber""=>""9"", ""building:material""=>""brick"", ""is_in:admin_level7""=>""kimbanseke"", ""is_in:admin_level8""=>""pierre_fokon"""
"MULTIPOLYGON (((15.3355723 -4.4148545,15.3355834 -4.4148686,15.3355405 -4.4149021,15.3355294 -4.4148879,15.3355723 -4.4148545)))"	Education	amenity=school	w	"697797485"	-4.414878	15.335556	school											yes							"""amenity""=>""school"", ""building""=>""yes"""
"MULTIPOLYGON (((15.3398162 -4.4175709,15.3398329 -4.4175894,15.3398061 -4.4176135,15.3397894 -4.4175949,15.3398162 -4.4175709)))"	Education	amenity=school	w	"599825929"	-4.417592	15.339811	school	École Mabwidi								Lukunga	kinshasa	yes	"1"	brick	average				"""name""=>""École Mabwidi"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""kinshasa"", ""addr:street""=>""Lukunga"", ""building:levels""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""average"""
"MULTIPOLYGON (((18.8208586 -5.0388335,18.8211684 -5.0388455,18.8211637 -5.038965,18.8208539 -5.038953,18.8208586 -5.0388335)))"	Education	amenity=college	w	"477380111"	-5.038899	18.821011	college	"Institut supérieur pédagogique (ISP/Kikwit), Ancien site"										yes							"""name""=>""Institut supérieur pédagogique (ISP/Kikwit), Ancien site"", ""amenity""=>""college"", ""building""=>""yes"""
"POINT (29.45725 0.51519)"	Education	amenity=school	n	"6477793549"	0.51519	29.45725	school	INSTITUT KANGAEMBI																	"""name""=>""INSTITUT KANGAEMBI"", ""amenity""=>""school"", ""school:FR""=>""secondaire"""
"POINT (18.1203059 -0.742524)"	Education	amenity=school	n	"5811120414"	-0.742524	18.120306	school	EP Nsengondi				religious													"""name""=>""EP Nsengondi"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Lac Ntomba"""
"MULTIPOLYGON (((27.4988133 -11.7181775,27.4978384 -11.7182169,27.4980625 -11.7191241,27.4988756 -11.7187995,27.4988133 -11.7181775)))"	Education	amenity=school	w	"267365912"	-11.718577	27.498355	school	Ecole primaire Munama																	"""name""=>""Ecole primaire Munama"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"POINT (17.4751634 -4.7695756)"	Education	amenity=school	n	"1234983010"	-4.769576	17.475163	school	Ecole secondaire Inst Samy Mwaba																	"""name""=>""Ecole secondaire Inst Samy Mwaba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/08/17"""
"MULTIPOLYGON (((28.802188 -2.289856,28.8020428 -2.290099,28.8019011 -2.290297,28.8019311 -2.2903189,28.8018942 -2.2903799,28.8020291 -2.2904654,28.8020169 -2.2904833,28.8020666 -2.2905167,28.8020796 -2.2904906,28.8021423 -2.2905378,28.8021684 -2.2905053,28.8022947 -2.2905973,28.8025582 -2.2902758,28.8025582 -2.2900915,28.8023865 -2.2899937,28.8024107 -2.2899257,28.802188 -2.289856)))"	Education	amenity=school	w	"196295777"	-2.290238	28.802236	school																		"""source""=>""Bing"", ""amenity""=>""school"""
"POINT (29.43792 -0.0288617)"	Education	amenity=school	n	"6435423112"	-0.028862	29.43792	school	ECOLE PRIMAIRE MUVUGHA																	"""name""=>""ECOLE PRIMAIRE MUVUGHA"", ""amenity""=>""school"""
"POINT (28.6996749 -2.9266855)"	Education	amenity=school	n	"1235017674"	-2.926686	28.699675	school	Ecole secondaire Inst Mugamba																	"""name""=>""Ecole secondaire Inst Mugamba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/02/01"""
"POINT (18.4310999 -0.7515089)"	Education	amenity=school	n	"5724327731"	-0.751509	18.4311	school	EP2 Tosalisana				religious													"""name""=>""EP2 Tosalisana"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Bikoro"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Bikoro"", ""is_in:admin_level7""=>""Lac Ntomba"""
"MULTIPOLYGON (((28.8531195 -2.5113437,28.8532313 -2.5116496,28.8533325 -2.5116137,28.8532167 -2.5113052,28.8531195 -2.5113437)))"	Education	amenity=school	w	"195645608"	-2.511478	28.853225	school											yes							"""source""=>""Bing"", ""amenity""=>""school"", ""comment""=>""RDC Lac Kivu, #hotosm-task-109"", ""building""=>""yes"""
"POINT (15.320774 -4.3424287)"	Education	amenity=college	n	"2155921123"	-4.342429	15.320774	college	Ecole de navigation - ONATRA																	"""name""=>""Ecole de navigation - ONATRA"", ""amenity""=>""college"""
"POINT (15.2871966 -4.3084271)"	Education	amenity=school	n	"5410208648"	-4.308427	15.287197	school	C.S. Manyanga									Kinshasa	school							"""name""=>""C.S. Manyanga"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""wheelchair""=>""yes"", ""addr:country""=>""CD"", ""addr:subdistrict""=>""Gombe"""
"POINT (15.3785241 -4.4346621)"	Education	amenity=school	n	"6586270819"	-4.434662	15.378524	school	Ecole Esengo								Ntotila	Kinshasa	yes		brick	average				"""name""=>""Ecole Esengo"", ""fixme""=>""Verify building position"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Ntotila"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""Kimbanseke"", ""is_in:admin_level8""=>""Nsumabwa"""
"MULTIPOLYGON (((27.5010263 -11.7070555,27.5010836 -11.7070538,27.50109 -11.7072626,27.5010326 -11.7072642,27.5010263 -11.7070555)))"	Education	amenity=school	w	"279109011"	-11.707159	27.501058	school	Complexe Scolaire la Nueé										school							"""name""=>""Complexe Scolaire la Nueé"", ""amenity""=>""school"", ""building""=>""school"""
"POINT (29.1034833 -4.90741)"	Education	amenity=school	n	"5115804269"	-4.90741	29.103483	school	École Primaire Kiziza																	"""name""=>""École Primaire Kiziza"", ""source""=>""MSFsurvey"", ""amenity""=>""school"", ""source:date""=>""2017-07"", ""is_in:village""=>""Kakone"""
"POINT (26.62946 -3.1745306)"	Education	amenity=school	n	"1235003578"	-3.174531	26.62946	school	Ecole primaire Kabimbi																	"""name""=>""Ecole primaire Kabimbi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/27"""
"POINT (25.3209722 -0.2380278)"	Education	amenity=school	n	"1207666097"	-0.238028	25.320972	school	Ecole primaire Ndjale																	"""name""=>""Ecole primaire Ndjale"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"""
"MULTIPOLYGON (((27.6696278 2.5414573,27.6704183 2.5427211,27.6712988 2.5423141,27.6705841 2.5409718,27.6696278 2.5414573)))"	Education	amenity=school	w	"614025092"	2.541852	27.670477	school																		"""amenity""=>""school"""
"POINT (17.3730943 -3.3122213)"	Education	amenity=school	n	"6253856053"	-3.312221	17.373094	school	Ecole Ngemba																	"""name""=>""Ecole Ngemba"", ""amenity""=>""school"""
"POINT (29.0683222 -1.9801)"	Education	amenity=school	n	"1238148215"	-1.9801	29.068322	school	Ecole primaire Bukole																	"""name""=>""Ecole primaire Bukole"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/21"""
"POINT (28.6981507 -4.7632077)"	Education	amenity=school	n	"1229712784"	-4.763208	28.698151	school	Ecole primaire Misisi																	"""name""=>""Ecole primaire Misisi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (29.3189876 0.1174933)"	Education	amenity=school	n	"1207686301"	0.117493	29.318988	school	Ecole primaire La Vérité																	"""name""=>""Ecole primaire La Vérité"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"MULTIPOLYGON (((18.720467 -2.6335043,18.720011 -2.6335043,18.7198273 -2.6335445,18.7198125 -2.633795,18.7202055 -2.6340188,18.7204107 -2.6340375,18.7204603 -2.6337441,18.720467 -2.6335043)))"	Education	amenity=school	w	"374835450"	-2.633733	18.720171	school																		"""amenity""=>""school"""
"POINT (29.0193139 -2.2515611)"	Education	amenity=school	n	"1238147149"	-2.251561	29.019314	school	Ecole primaire Lushindi																	"""name""=>""Ecole primaire Lushindi"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/11"""
"POINT (29.4943133 0.7216983)"	Education	amenity=school	n	"7060056114"	0.721698	29.494313	school	Ecole Primaire Oicha																	"""name""=>""Ecole Primaire Oicha"", ""amenity""=>""school"", ""school:FR""=>""primaire"""
"MULTIPOLYGON (((15.3659076 -4.4459396,15.3659852 -4.4459373,15.3659896 -4.4460821,15.365912 -4.4460844,15.3659076 -4.4459396)))"	Education	amenity=school	w	"700118911"	-4.446011	15.365949	school	Complexe Scolaire Mayangu								Ngandu	Kinshasa	yes	"1"	brick	average				"""name""=>""Complexe Scolaire Mayangu"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Ngandu"", ""building:levels""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""Kimbanseke"", ""is_in:admin_level8""=>""Esanga"""
"MULTIPOLYGON (((28.9148223 -2.123274,28.9148274 -2.1233351,28.9150878 -2.1233195,28.9150771 -2.1232686,28.9148223 -2.123274)))"	Education	amenity=school	w	"200906105"	-2.1233	28.914952	school																		"""amenity""=>""school"""
"POINT (29.0723446 -1.9617225)"	Education	amenity=school	n	"1238147160"	-1.961723	29.072345	school	Ecole primaire Kanziraboba																	"""name""=>""Ecole primaire Kanziraboba"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/20"""
"MULTIPOLYGON (((27.4821083 -11.6584407,27.4823095 -11.6588189,27.4822237 -11.6588628,27.4820636 -11.6585619,27.4819647 -11.6586124,27.4820348 -11.6587442,27.4820705 -11.658726,27.4821179 -11.658815,27.4820657 -11.6588416,27.4820796 -11.6588677,27.4821154 -11.6588495,27.4821469 -11.6589086,27.4820175 -11.6589747,27.4819851 -11.6589138,27.4820518 -11.6588798,27.4820384 -11.6588545,27.4820242 -11.6588617,27.4819768 -11.6587727,27.4819999 -11.6587609,27.48193 -11.6586297,27.4817616 -11.6587157,27.4819225 -11.659018,27.4818279 -11.6590663,27.4816604 -11.6587516,27.4816468 -11.6587585,27.4816124 -11.6586939,27.4816817 -11.6586585,27.4817186 -11.6586396,27.4820215 -11.658485,27.4821083 -11.6584407)))"	Education	amenity=school	w	"368662148"	-11.658751	27.481976	school	Lycée Anuarité								Avenue de Kambove	Kiwele	yes							"""name""=>""Lycée Anuarité"", ""amenity""=>""school"", ""building""=>""yes"", ""addr:city""=>""Kiwele"", ""addr:street""=>""Avenue de Kambove"""
"POINT (15.3413179 -4.3935396)"	Education	amenity=school	n	"6584082684"	-4.39354	15.341318	school	Ecole Koko Di Lema							"1"	kinda	kinshasa	school	"1"	brick	average				"""name""=>""Ecole Koko Di Lema"", ""fixme""=>""vérifier la position et l'existence de cet élément"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""kinshasa"", ""addr:street""=>""kinda"", ""building:levels""=>""1"", ""addr:housenumber""=>""1"", ""building:material""=>""brick"", ""building:condition""=>""average"", ""is_in:admin_level7""=>""matete"", ""is_in:admin_level8""=>""totaka"""
"POINT (27.1302028 -2.2692778)"	Education	amenity=school	n	"1232767005"	-2.269278	27.130203	school	Ecole primaire Mapimo																	"""name""=>""Ecole primaire Mapimo"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/08"""
"POINT (29.437877 -0.0287)"	Education	amenity=school	n	"1213087369"	-0.0287	29.437877	school	Ecole primaire Muvugha																	"""name""=>""Ecole primaire Muvugha"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/16"""
"MULTIPOLYGON (((21.0003681 -0.310855,21.0008814 -0.3111053,21.0006046 -0.311443,21.0001624 -0.3111384,21.0003681 -0.310855)))"	Education	amenity=school	w	"300336675"	-0.311139	21.000517	school																		"""amenity""=>""school"""
"MULTIPOLYGON (((29.154562 -3.34708,29.1539564 -3.3470397,29.1539325 -3.3474034,29.1539763 -3.3475734,29.1544921 -3.3475948,29.1545144 -3.3473383,29.154562 -3.34708)))"	Education	amenity=school	w	"198984241"	-3.347311	29.154239	school	Ecole primaire Rugenge																	"""name""=>""Ecole primaire Rugenge"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/02/01"""
"POINT (12.4313522 -5.9588803)"	Education	amenity=school	n	"5705967628"	-5.95888	12.431352	school	Ecole Kinimi																	"""name""=>""Ecole Kinimi"", ""amenity""=>""school"", ""wheelchair""=>""yes"", ""addr:province""=>""Kongo Centrale"""
"MULTIPOLYGON (((19.115306 -5.4623629,19.1153344 -5.4629821,19.1159158 -5.4630266,19.1158995 -5.4623751,19.115306 -5.4623629)))"	Education	amenity=school	w	"605220031"	-5.462685	19.115618	school																		"""amenity""=>""school"""
"POINT (29.495875 0.65142)"	Education	amenity=school	n	"7060056092"	0.65142	29.495875	school	Institut Mbau																	"""name""=>""Institut Mbau"", ""amenity""=>""school"", ""school:FR""=>""secondaire"""
"POINT (28.919825 -2.1074139)"	Education	amenity=school	n	"1238147183"	-2.107414	28.919825	school	Ecole secondaire Inst Mbinga																	"""name""=>""Ecole secondaire Inst Mbinga"", ""source""=>""GPS"", ""amenity""=>""school"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/26"""
"POINT (15.396523 -4.434475)"	Education	amenity=school	n	"4796508635"	-4.434475	15.396523	school	Ecole Muka																	"""name""=>""Ecole Muka"", ""source""=>""MSF survey 2016"", ""amenity""=>""school"""
"POINT (18.2534565 0.0436865)"	Education	amenity=university	n	"2473320047"	0.043687	18.253457	university	ISP																	"""name""=>""ISP"", ""amenity""=>""university"""
"POINT (28.1787394 -3.0640934)"	Education	amenity=school	n	"7064472611"	-3.064093	28.178739	school	Institut Supérieur Pédagogique de Kamituga (ISP KAMITUGA)																	"""name""=>""Institut Supérieur Pédagogique de Kamituga (ISP KAMITUGA)"", ""source""=>""Missing Maps Kobo"", ""amenity""=>""school"", ""source:date""=>""2019"""
"MULTIPOLYGON (((15.3349318 -4.3767861,15.3349398 -4.3775136,15.3358625 -4.3777489,15.3359215 -4.3775563,15.3359456 -4.3767995,15.3349318 -4.3767861)))"	Education	amenity=school	w	"363665142"	-4.37721	15.335456	school																		"""amenity""=>""school"""
"POINT (18.8239628 -0.4735641)"	Education	amenity=school	n	"5630836057"	-0.473564	18.823963	school																		"""fixme""=>""activité a confirmer"", ""amenity""=>""school"""
"POINT (15.3743069 -4.3995068)"	Education	amenity=school	n	"6572861185"	-4.399507	15.374307	school	Institut Lubaki							"14"	Maréchal	Kinshasa	school	"1"	cement_block	good				"""name""=>""Institut Lubaki"", ""wall""=>""yes"", ""fixme""=>""Indiquez la position du batiment"", ""amenity""=>""school"", ""building""=>""school"", ""addr:city""=>""Kinshasa"", ""addr:street""=>""Maréchal"", ""building:levels""=>""1"", ""addr:housenumber""=>""14"", ""building:material""=>""cement_block"", ""building:condition""=>""good"""
"POINT (18.2606745 0.0527482)"	Education	amenity=school	n	"5731453783"	0.052748	18.260675	school	EP1 La Colombe				religious													"""name""=>""EP1 La Colombe"", ""source""=>""USAID"", ""amenity""=>""school"", ""operator:type""=>""religious"", ""is_in:educ_level6""=>""Mbandaka 2"", ""is_in:admin_level4""=>""Equateur"", ""is_in:admin_level6""=>""Mbandaka"", ""is_in:admin_level7""=>""Mbandaka"""
"POINT (21.5165198 2.1514198)"	Education	amenity=school	n	"5792063453"	2.15142	21.51652	school				Lycée Monzoto								"1"						"""amenity""=>""school"", ""operator""=>""Lycée Monzoto"", ""building:levels""=>""1"""
